No.;Time;Source;Destination;Protocol;Length;Info
8223;163.759011;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8224;163.760384;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8225;163.760654;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8226;163.761815;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8227;163.764622;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8228;163.764854;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8229;163.764953;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8230;163.768351;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8231;163.768455;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8232;163.768583;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8233;163.776968;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8234;163.777132;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8235;163.777132;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8236;163.777132;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8237;163.777292;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8238;163.777451;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8239;163.780198;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8240;163.780327;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8241;163.78055;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8242;163.782802;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8243;163.783055;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8244;163.783101;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8245;163.78631;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8246;163.786436;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8247;163.786608;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8248;163.789433;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8249;163.789533;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8250;163.789745;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8251;163.792616;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8252;163.792878;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8253;163.792902;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8254;163.798215;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8255;163.798363;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8256;163.798613;192.168.43.84;112.215.207.44;QUIC;78;Protected Payload (KP0), DCID=8513700178927a30
8257;163.805925;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8258;163.806282;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8259;163.820302;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8260;163.821209;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8261;163.821209;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8262;163.821209;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8263;163.821209;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8264;163.821209;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8265;163.82156;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8266;163.821779;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8267;163.82198;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8268;163.842019;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8269;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8270;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8271;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8272;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8273;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8274;163.842353;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8275;163.842678;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8276;163.842834;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8277;163.842834;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8278;163.842844;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8279;163.843047;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8280;163.843179;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8281;163.8432;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8282;163.843233;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8283;163.843275;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8284;163.843317;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8285;163.843557;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8286;163.843863;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8287;163.844134;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8288;163.844429;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8289;163.844843;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8290;163.851474;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8291;163.851739;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8292;163.851739;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8293;163.851739;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8294;163.851936;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8295;163.852198;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8296;163.85455;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8297;163.854863;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8298;163.854863;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8299;163.854863;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8300;163.855204;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8301;163.855644;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8302;163.860627;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8303;163.86087;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8304;163.86117;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8305;163.86906;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8306;163.869521;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8307;163.869521;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8308;163.869521;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8309;163.869521;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8310;163.869571;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8311;163.869853;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8312;163.870071;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8313;163.87535;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8314;163.876155;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8315;163.876155;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8316;163.876155;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8317;163.876155;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8318;163.876691;192.168.43.84;112.215.207.44;QUIC;80;Protected Payload (KP0), DCID=8513700178927a30
8319;163.877072;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8320;163.879273;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8321;163.879749;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8322;163.879984;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8323;163.879984;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8324;163.879984;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8325;163.880521;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8326;163.883207;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8327;163.883617;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8328;163.883918;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8329;163.883918;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8330;163.883918;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8331;163.884398;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8332;163.885849;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8333;163.886223;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8334;163.886486;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8335;163.886486;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8336;163.886486;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8337;163.887051;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8338;163.889031;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8339;163.889216;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8340;163.906718;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8341;163.911203;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8342;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8343;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8344;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8345;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8346;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8347;163.911464;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8348;163.911689;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8349;163.911689;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8350;163.911792;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8351;163.912004;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8352;163.912004;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8353;163.912172;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8354;163.912172;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8355;163.912172;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8356;163.912172;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8357;163.912172;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8358;163.912219;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8359;163.912312;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8360;163.912372;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8361;163.912372;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8362;163.912372;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8363;163.912372;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8364;163.912473;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8365;163.912518;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8366;163.912557;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8367;163.912647;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8368;163.912717;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8369;163.919786;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8370;163.920005;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8371;163.920005;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8372;163.920005;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8373;163.920133;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8374;163.920437;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8375;163.92053;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8376;163.92272;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8377;163.923766;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8378;163.923766;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8379;163.923766;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8380;163.923766;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8381;163.923766;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8382;163.926417;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8383;163.926714;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8384;163.926714;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8385;163.927207;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8386;163.92893;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8387;163.929093;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8388;163.929093;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8389;163.929717;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8390;163.933075;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8391;163.93399;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8392;163.934587;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8393;163.934587;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8394;163.934587;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8395;163.935215;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8396;163.950596;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8397;163.951288;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8398;163.951288;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8399;163.951288;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8400;163.952851;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8401;163.95351;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8402;163.95351;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8403;163.95351;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8404;163.955001;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8405;163.955994;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8406;163.955994;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8407;163.955994;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8408;163.955994;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8409;163.955994;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8410;163.956499;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8411;163.958506;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8412;163.958639;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8413;163.958731;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8414;163.959513;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8415;163.961621;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8416;163.962193;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8417;163.962193;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8418;163.962193;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8419;163.962807;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8420;163.982241;192.168.43.84;112.215.207.44;QUIC;76;Protected Payload (KP0), DCID=8513700178927a30
8421;163.988772;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8422;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8423;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8424;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8425;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8426;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8427;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8428;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8429;163.989251;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8430;163.989827;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8431;163.990017;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8432;163.99014;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8433;163.990226;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8434;163.990226;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8435;163.990226;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8436;163.990226;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8437;163.990226;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8438;163.990385;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8439;163.990432;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8440;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8441;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8442;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8443;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8444;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8445;163.990505;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8446;163.990735;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8447;163.990804;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8448;163.990804;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8449;163.990804;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8450;163.990804;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8451;163.990919;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8452;163.990919;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8453;163.991199;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8454;163.991301;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8455;163.991625;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8456;163.991918;192.168.43.84;112.215.207.44;QUIC;75;Protected Payload (KP0), DCID=8513700178927a30
8457;163.993378;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8458;163.993812;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8459;163.993812;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8460;163.994692;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8461;163.995337;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8462;163.995337;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8463;163.996508;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8464;163.996933;192.168.43.84;112.215.207.44;QUIC;80;Protected Payload (KP0), DCID=8513700178927a30
8465;163.998928;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
8466;163.998928;112.215.207.44;192.168.43.84;QUIC;1292;Protected Payload (KP0)
